address,function,length,setpoint,gain,'reset rate',deadband,'cycle time',rate,'system mode','control scheme',pump,solenoid,'pressure measurement','crc rate','command response',time,'categorized result'
4,16,90,3.43,113,0.2854,0.3,0,0,0,0,0,1,7.27227E+35,12853,1,1418766516,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,48.2845,14147,0,1418803889,2
4,16,90,17.3,118,0.346,0.24,1.32,0,0,1,0,0,7.27227E+35,12595,1,1418786070,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,8.90876,17205,0,1418737176,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,40.431,12597,0,1418948330,2
4,16,90,16.2,114,0.2678,0.64,0.9,0,1,1,1,0,7.27227E+35,16706,1,1418713483,3
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418836155,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,64.6667,17718,0,1418781164,2
4,16,90,17.5,115,0.3602,0.32,1.26,0.471361,0,0,0,0,7.27227E+35,16690,1,1418883920,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418800673,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418698057,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418860372,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418760579,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17204,0,1418880070,1
4,16,90,15.8,114,0.3337,0.67,1.24,0,1,1,0,0,7.27227E+35,14391,1,1418787366,3
4,16,90,4.93,113,0.2353,0.33,0.9,0,2,0,1,0,7.27227E+35,17973,1,1418721565,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,14662,0,1418928598,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.201071,14128,0,1418790030,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418858079,4
4,16,90,5.1,114,0.3507,0.72,0,0,0,0,1,1,7.27227E+35,17478,1,1418821043,4
4,16,90,15.1,118,0.3029,0.46,0.78,0.486435,0,0,0,0,7.27227E+35,13889,1,1418805003,4
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17729,1,1418719537,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12338,0,1418800925,1
4,16,90,33,111,0.2509,0.53,0.9,0,1,1,0,1,7.27227E+35,13879,1,1418688911,4
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17968,1,1418705746,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.000031,14149,0,1418915968,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,16945,0,1418950975,1
4,43,14,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17733,1,1418774135,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418720839,4
4,8,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12600,1,1418920037,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418726423,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,29.694,16951,0,1418698905,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12853,0,1418850206,2
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418911548,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13633,0,1418713181,1
2,8,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12600,1,1418797774,7
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17712,0,1418883808,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,14129,0,1418796355,2
4,16,90,3.08,113,0.2449,0.2,1.28,0.629456,0,0,1,1,7.27227E+35,17969,1,1418791338,4
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418682537,7
4,16,90,19.4,116,0.2933,0.4,0.87,0,1,1,1,0,7.27227E+35,13621,1,1418942388,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,1.75575,17457,0,1418884640,2
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17971,1,1418889234,5
4,16,90,0.98,113,0.2569,0.32,1.15,0.934468,2,1,0,1,7.27227E+35,14641,1,1418792487,4
4,16,90,8.23,119,0.075812,0.49,0.9,0,2,1,0,0,7.27227E+35,12597,1,1418728074,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.157911,17200,0,1418804485,2
4,16,90,2.59,110,0.2928,0.6,0.9,0,2,1,0,0,7.27227E+35,12337,1,1418734907,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418858072,4
4,16,90,15.1,118,0.3029,0.46,0.78,0.486435,0,1,0,0,7.27227E+35,13881,1,1418805036,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,2.64296,17477,0,1418848836,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.554957,12345,0,1418858881,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418798799,4
4,16,90,5.8,116,0.251,0.67,2.79376,0,1,1,0,0,7.27227E+35,14145,1,1418751196,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,31.6236,17208,0,1418743161,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418760814,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418723751,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418721388,4
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418714070,7
4,16,90,15.7,113,0.3385,0.65,0.87,0.344195,0,0,1,0,7.27227E+35,17221,1,1418933099,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418884422,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418698030,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418953554,4
4,16,90,8.47,113,0.3059,0.71,1.46,0.228037,0,0,0,0,7.27227E+35,14128,1,1418794701,4
4,16,90,17.9,110,0.3349,0.4363,0.9,0,0,0,0,1,7.27227E+35,12345,1,1418726356,4
4,16,90,22,110,0.3607,0.4,1.26,0,2,1,0,0,7.27227E+35,14649,1,1418879810,4
4,16,90,2.54,110,0.2688,0.54,1.26,0,2,1,0,1,7.27227E+35,16697,1,1418892861,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418719837,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,16966,0,1418879420,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.0625,14645,0,1418684068,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418815670,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,16.1997,13112,0,1418933341,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418692966,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418782214,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,48.454,13363,0,1418803723,2
4,8,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12857,1,1418897228,7
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,4.46911,13380,0,1418858616,2
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418774087,7
4,43,14,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12337,1,1418869823,7
4,16,90,0.49,119,0.2199,0.39,0.9,0,0,0,1,0,7.27227E+35,13893,1,1418696470,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.65194,14147,0,1418783441,1
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418864012,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418811090,4
4,16,90,13,116,0.273,0.24,1.26,0,1,1,1,1,7.27227E+35,16697,1,1418875245,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.55581,16951,0,1418955182,2
4,16,90,4.87,110,0.2112,0.590332,0.87,0,2,1,0,1,7.27227E+35,17456,1,1418952919,4
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418755997,7
4,16,90,14.7,65,0.3379,0.24,1.26,0,0,0,0,1,7.27227E+35,17477,1,1418918617,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13381,0,1418814113,1
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17729,1,1418952293,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12336,0,1418783242,2
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17968,1,1418786690,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418841728,3
4,16,90,7.12,116,0.3347,0.76,1.42,0.811221,0,0,0,1,7.27227E+35,12598,1,1418753581,4
4,16,90,18.5,115,0.2187,0.41,0.66,0.298219,1,0,0,1,7.27227E+35,16948,1,1418923062,4
4,16,90,8.23,119,0.075812,0.49,0.9,0,2,1,0,0,7.27227E+35,12597,1,1418728101,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418736376,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17733,0,1418931816,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17729,0,1418888592,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13367,0,1418886043,1
4,16,90,16.6,114,0.2712,0.34,0.97,0,0,0,1,1,7.27227E+35,12853,1,1418814281,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,5.33333,17204,0,1418951153,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,16690,0,1418879474,1
4,16,90,3.88,119,0.2932,0.240302,1.31,0,0,0,0,0,7.27227E+35,17463,1,1418763441,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12853,0,1418930776,1
4,16,90,43,111,0.243,0.46,0.93,0,0,1,0,1,7.27227E+35,13618,1,1418773151,4
4,16,90,14.3,117,0.2954,0.49412,1.26,0,0,0,1,0,7.27227E+35,12340,1,1418910226,4
4,16,90,10.4,114,0.3505,0.25,0.7,0,1,1,1,1,7.27227E+35,13874,1,1418685340,3
4,16,90,14.4,118,0.2435,0.62,0.9,0,1,1,1,0,7.27227E+35,17478,1,1418742171,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17970,0,1418726882,1
4,16,90,1.65,115,0.374,0.48,0.88,0,2,1,1,0,7.27227E+35,13619,1,1418775523,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13876,0,1418759003,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418861029,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418693752,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.555181,13364,0,1418687257,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418938415,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13889,0,1418805734,1
4,5,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12867,1,1418724963,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418908858,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13621,0,1418901549,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418691059,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418771315,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418776861,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,3.98581,14657,0,1418939920,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418938308,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418799876,6
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17968,1,1418750524,5
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,1.35964,14133,0,1418774993,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,2.2227,14131,0,1418935142,2
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418692235,5
4,16,90,16.2,117,0.600187,0.23,1.2,0,1,1,0,1,7.27227E+35,12851,1,1418808988,4
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,1,0,7.27227E+35,60831,1,1418915388,6
4,16,90,10,110,0.3738,0.043475,1.26,0,0,0,0,0,7.27227E+35,17989,1,1418916450,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418795540,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,56.4454,14641,0,1418867138,2
4,16,90,19.4,116,0.2602,0.76,0.87,0,0,0,1,0,7.27227E+35,60001,1,1418941290,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418693766,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,8.92888,13622,0,1418936221,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.268297,17207,0,1418857117,2
4,16,90,19.1,114,0.2566,0.32,1.26,0.063725,2,1,0,1,7.27227E+35,17220,1,1418859684,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418719857,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12610,0,1418785671,1
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418691744,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418790676,4
4,16,90,8.23,119,0.446592,0.49,0.9,0,0,1,0,1,7.27227E+35,17720,1,1418727857,4
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17968,1,1418937456,5
4,141,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13893,0,1418725057,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418714403,4
4,16,90,14.3,117,0.2528,0.416088,0.63,0,0,1,0,0,7.27227E+35,17734,1,1418778122,4
4,16,90,17.9,66,0.3262,0.72,1.19,0,0,0,1,0,7.27227E+35,17465,1,1418834353,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418843959,3
4,16,90,15.2,113,0.2785,0.29,1.82051,0,2,1,0,0,7.27227E+35,13881,1,1418868872,4
4,16,90,9.05,119,0.655964,0.44,1.26,0,0,1,0,0,7.27227E+35,17476,1,1418900919,4
4,16,90,11.9,110,0.3607,0.4,1.26,0,1,1,0,1,7.27227E+35,13126,1,1418879921,3
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17729,1,1418751040,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418791425,4
4,16,90,5.21,119,0.3668,0.55,0,0,2,1,0,1,7.27227E+35,14135,1,1418700201,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418861779,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,27.681,14662,0,1418772572,2
4,16,90,15.6,113,0.2785,0.29,1.26,0,0,0,1,0,7.27227E+35,14129,1,1418868227,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,13113,0,1418700536,1
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418935832,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418796451,3
4,16,90,38,111,0.2509,0.53,0.9,0,1,1,0,1,7.27227E+35,13619,1,1418688925,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418891809,4
4,16,90,4.93,114,0.402827,0.33,0.9,0,0,0,1,1,7.27227E+35,14130,1,1418721612,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.25999,14402,0,1418954593,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,1.00224,13366,0,1418955079,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,32.4684,16964,0,1418904226,2
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418818729,7
4,16,90,1.11,115,0.3638,0.36,0,0,2,1,0,0,7.27227E+35,14388,1,1418947165,4
4,16,90,12.9,112,0.2475,0.6,0.9,0.311035,1,1,0,0,7.27227E+35,12356,1,1418723680,4
4,16,90,11.3,115,0.3644,0.66,0.55,0,0,1,0,0,7.27227E+35,12592,1,1418832105,3
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,1.54148E+33,16690,0,1418863315,2
4,16,90,6.13,114,0.97846,0.33,0.9,0,2,1,0,0,7.27227E+35,14642,1,1418705382,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17718,0,1418695482,2
4,16,90,14.3,65,0.3176,0.34,1.26,0,0,1,1,0,7.27227E+35,17220,1,1418909509,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,22.7184,14388,0,1418749792,2
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418870180,7
4,16,90,0.38,111,0.3029,0.39,0,0,0,0,1,0,7.27227E+35,17988,1,1418795193,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,12849,0,1418710070,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17714,0,1418723675,2
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.050849,16697,0,1418949779,1
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17206,0,1418694282,1
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418848851,4
4,16,90,4.87,118,0.2112,0.299576,0.87,0,2,1,0,1,7.27227E+35,17977,1,1418952848,4
4,16,90,16.5,113,0.3425,0.5,1.22,0.225812,0,1,1,1,7.27227E+35,16966,1,1418756855,4
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0.554732,12356,0,1418812281,2
4,171,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,13616,0,1418725837,7
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17463,0,1418891079,1
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17971,1,1418712151,5
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17971,1,1418919183,5
4,16,90,17.9,67,0.249,0.21,0.89,0,0,0,0,0,7.27227E+35,13617,1,1418800021,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418800513,4
4,8,12,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17971,1,1418767891,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418799811,4
4,2,14,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17976,0,1418827954,7
4,3,46,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,0,17203,0,1418857173,1
4,136,10,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,14131,0,1418788305,5
4,16,90,15.1,111,0.14196,0.5,1.26,0,0,0,1,0,7.27227E+35,14649,1,1418860820,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418817367,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418822699,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,17718,0,1418739033,4
0,8,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27227E+35,12600,1,1418688385,7
